Directory,Length,Biggest Branch,Smallest Branch,Farthest Leaf,Closest Leaf,# of Leaves,# of Species,# of Paralogs,# of Human seqs
/home/gideon/Documents/mphil_internship/Trees/24/2481.nh,16.190424000000004,1.45752,0.0,"(Tree node 'F42G9.8' (0x7fcbfa1c9b1), 1.6093899999999999)","(Tree node 'FBpp0302581' (0x7fcbfa1c95d), 0.398265)",128,66,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2461.nh,20.424243,1.47622,0.0,"(Tree node 'ENSETEP00000012381' (0x7fcbf90b521), 2.3744720000000004)","(Tree node 'ENSPMAP00000001247' (0x7fcbf9099ad), 0.502245)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2417.nh,21.38275300000002,2.24924,0.0,"(Tree node 'ENSXMAP00000009857' (0x7fcbf9450bd), 2.24924)","(Tree node 'ENSLOCP00000021332' (0x7fcbf94570d), 0.8067739999999999)",130,65,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2486.nh,16.982256999999997,3.48733,0.0,"(Tree node 'ENSOANP00000032364' (0x7fcbf8e141d), 3.796133)","(Tree node 'ENSLOCP00000005580' (0x7fcbf946f79), 0.12321699999999995)",128,62,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2430.nh,21.03457199999997,1.19736,0.0,"(Tree node 'ENSMODP00000039567' (0x7fcbf8e39c5), 2.2105699999999997)","(Tree node 'ENSLOCP00000019307' (0x7fcbf8e4245), 0.431446)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2484.nh,16.43739000000001,1.63885,0.0,"(Tree node 'R09B3.4' (0x7fcbf9135f1), 1.7095920000000007)","(Tree node 'FBpp0304449' (0x7fcbf912dc1), 0.7179380000000004)",128,68,60,0
/home/gideon/Documents/mphil_internship/Trees/24/240.nh,125.36594399999986,7.02251,0.0,"(Tree node 'ENSMGAP00000005226' (0x7fcbf8f5d35), 10.985984)","(Tree node 'ENSOANP00000010817' (0x7fcbf913e1d), 0.0)",718,72,646,0
/home/gideon/Documents/mphil_internship/Trees/24/2420.nh,17.68082100000001,3.21024,0.0,"(Tree node 'ENSOANP00000033215' (0x7fcbf8f9175), 4.276334)","(Tree node 'ENSCSAVP00000012828' (0x7fcbf8f91d5), 0.25284699999999993)",130,70,60,0
/home/gideon/Documents/mphil_internship/Trees/24/249.nh,200095.32730000035,100000.0,0.0,"(Tree node 'ENSSHAP00000010528' (0x7fcbf8c9b85), 100001.196773)","(Tree node 'ENSLACP00000016308' (0x7fcbf8fafdd), 0.9829360000000001)",706,69,637,0
/home/gideon/Documents/mphil_internship/Trees/24/2446.nh,18.558162999999993,2.31236,0.0,"(Tree node 'F16A11.3d' (0x7fcc032cb65), 2.31236)","(Tree node 'ENSCHOP00000010015' (0x7fcc032abf5), 0.9246949999999999)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2402.nh,13.238742000000004,1.69222,0.0,"(Tree node 'YPL042C' (0x7fcc0322f89), 1.69222)","(Tree node 'ENSSSCP00000004744' (0x7fcc032cb81), 0.616058)",131,67,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2487.nh,17.634915000000007,1.07759,0.0,"(Tree node 'ENSGACP00000015424' (0x7fcc0311a89), 1.8365639999999999)","(Tree node 'ENSLOCP00000004660' (0x7fcc0311a5d), 0.7319239999999996)",128,62,66,0
/home/gideon/Documents/mphil_internship/Trees/24/241.nh,100050.432006,100000.0,0.0,"(Tree node 'ENSDNOP00000027463' (0x7fcc0311aa9), 100000.0)","(Tree node 'ENSLOCP00000000730' (0x7fcc0311aa1), 0.05661)",717,52,665,0
/home/gideon/Documents/mphil_internship/Trees/24/2491.nh,20.170401000000002,2.09747,0.0,"(Tree node 'ENSPMAP00000000170' (0x7fcc02c569d), 2.2171339999999997)","(Tree node 'ENSOANP00000029785' (0x7fcc02c5669), 0.0)",128,66,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2498.nh,16.987353000000017,0.537769,0.0,"(Tree node 'ENSMODP00000021797' (0x7fcc02bddfd), 1.4006160000000003)","(Tree node 'ENSLOCP00000019478' (0x7fcc02c83dd), 0.8336740000000002)",127,65,62,0
/home/gideon/Documents/mphil_internship/Trees/24/24.nh,116.81188299999987,1.07475,0.0,"(Tree node 'C09B7.1a' (0x7fcc028c9d5), 1.5040339999999996)","(Tree node 'FBpp0078132' (0x7fcc023cb6d), 0.6265769999999997)",1010,69,941,0
/home/gideon/Documents/mphil_internship/Trees/24/2429.nh,20.36711899999999,3.41272,0.0,"(Tree node 'ENSPMAP00000007111' (0x7fcc022f68d), 3.41272)","(Tree node 'ENSOANP00000003249' (0x7fcc022d5f1), 0.3505260000000001)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2416.nh,19.387242000000004,1.84814,0.0,"(Tree node 'ENSAMEP00000012102' (0x7fcc0229705), 1.976022)","(Tree node 'ENSOARP00000020069' (0x7fcc0229709), 0.24726800000000015)",130,39,91,0
/home/gideon/Documents/mphil_internship/Trees/24/2492.nh,15.033505000000005,1.22613,0.0,"(Tree node 'FBpp0083793' (0x7fcc02297c1), 1.560659)","(Tree node 'FBpp0070584' (0x7fcc02297c9), 0.360938)",128,69,59,0
/home/gideon/Documents/mphil_internship/Trees/24/2464.nh,18.61507400000001,0.886733,0.0,"(Tree node 'ENSOANP00000006872' (0x7fcc0226d15), 1.3786000000000003)","(Tree node 'ENSCSAVP00000013858' (0x7fcc0226dbd), 0.7000440000000003)",129,68,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2449.nh,18.979205000000007,1.88498,0.0,"(Tree node 'F58B3.6' (0x7fcc0226dd9), 1.88498)","(Tree node 'FBpp0077369' (0x7fcc0226dd5), 0.928535)",129,68,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2494.nh,23.171159000000007,2.67387,0.0,"(Tree node 'Y43B11AR.3' (0x7fcc02243e1), 4.066349999999999)","(Tree node 'ENSLACP00000016899' (0x7fcc0222d8d), 0.6946140000000002)",128,67,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2409.nh,30.68857699999999,2.435,0.0,"(Tree node 'ENSCSAVP00000018854' (0x7fcc021f90d), 4.727498)","(Tree node 'ENSPMAP00000005113' (0x7fcc021e411), 1.5190080000000004)",131,69,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2462.nh,17.447890999999995,0.604581,0.0,"(Tree node 'ENSTNIP00000015243' (0x7fcc0218d71), 1.127331)","(Tree node 'ENSLOCP00000009235' (0x7fcc0218d1d), 0.3295809999999999)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2456.nh,33.21263800000001,4.2543,0.0,"(Tree node 'ENSPMAP00000010564' (0x7fcc021a345), 4.47852)","(Tree node 'ENSPSIP00000017409' (0x7fcc021b9a5), 0.9561669999999998)",129,66,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2425.nh,43.15936300000004,1.0553,0.0,"(Tree node 'ENSPFOP00000000466' (0x7fcc02110e5), 1.513366)","(Tree node 'ENSLACP00000000636' (0x7fcc0211061), 0.217993)",130,9,121,0
/home/gideon/Documents/mphil_internship/Trees/24/2483.nh,20.126727,0.759533,0.0,"(Tree node 'ENSTRUP00000007328' (0x7fcc020d039), 1.505903)","(Tree node 'ENSLOCP00000007216' (0x7fcc020d059), 0.3654510000000002)",128,64,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2421.nh,20.070904999999993,0.955952,0.0,"(Tree node 'ENSTNIP00000005308' (0x7fcc0210515), 1.625263)","(Tree node 'ENSLOCP00000000998' (0x7fcc0210539), 0.41368499999999997)",130,67,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2496.nh,18.766629999999992,1.8102,0.0,"(Tree node 'ENSACAP00000013880' (0x7fcc020a6e1), 2.5814460000000006)","(Tree node 'ENSLACP00000006447' (0x7fcc020a639), 1.0687430000000004)",128,67,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2478.nh,22.729850000000003,2.97806,0.0,"(Tree node 'ENSCINP00000032534' (0x7fcc0206691), 2.9780610000000007)","(Tree node 'ENSLACP00000010113' (0x7fcc0206695), 0.8516470000000007)",128,65,63,0
/home/gideon/Documents/mphil_internship/Trees/24/245.nh,110.04085700000005,1.79382,0.0,"(Tree node 'ENSPMAP00000009598' (0x7fcc01eeea5), 2.6358515000000002)","(Tree node 'ENSDARP00000110973' (0x7fcc01eee85), 0.9507315000000002)",707,75,632,0
/home/gideon/Documents/mphil_internship/Trees/24/244.nh,100101.03346499988,100000.0,0.0,"(Tree node 'ENSFCAP00000021174' (0x7fcc01d17a5), 100001.159116)","(Tree node 'ENSCAFP00000005663' (0x7fcc01d42ed), 0.6143259999999997)",713,74,639,0
/home/gideon/Documents/mphil_internship/Trees/24/2457.nh,33.426672000000025,7.03357,0.0,"(Tree node 'ENSTNIP00000004790' (0x7fcc01a7d95), 12.436281000000001)","(Tree node 'ENSLOCP00000010038' (0x7fcc0206f0d), 0.6595960000000001)",129,66,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2412.nh,17.97058099999999,2.28617,0.0,"(Tree node 'ENSOARP00000013917' (0x7fcc019227d), 3.304577999999999)","(Tree node 'ENSPMAP00000006374' (0x7fcc01922d9), 0.25164699999999957)",131,61,70,0
/home/gideon/Documents/mphil_internship/Trees/24/2410.nh,14.405365000000009,0.420041,0.0,"(Tree node 'ENSOARP00000001839' (0x7fcc018ce05), 1.03194)","(Tree node 'ENSPMAP00000010326' (0x7fcc018cefd), 0.2701190000000002)",131,64,67,0
/home/gideon/Documents/mphil_internship/Trees/24/2472.nh,18.238019999999995,1.41911,0.0,"(Tree node 'ZC13.1b' (0x7fcc018d811), 1.8275670000000002)","(Tree node 'ENSLACP00000013819' (0x7fcc018e3c9), 1.2609190000000001)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2453.nh,26.72298,1.91747,0.0,"(Tree node 'ENSPMAP00000004367' (0x7fcc017ad29), 4.112655)","(Tree node 'ENSDARP00000031692' (0x7fcc0178ddd), 0.6006710000000001)",129,68,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2485.nh,12.231820999999993,1.04046,0.0,"(Tree node 'ENSOGAP00000016080' (0x7fcc016cf29), 1.0853300000000001)","(Tree node 'ENSFALP00000013557' (0x7fcc017b90d), 0.4885080000000001)",128,67,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2489.nh,19.066909999999993,1.87469,0.0,"(Tree node 'ENSP00000246421' (0x7fcc017032d), 3.212573)","(Tree node 'FBpp0077036' (0x7fcc017033d), 0.6687779999999997)",128,67,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2471.nh,27.36187999999998,0.818793,0.0,"(Tree node 'ENSXMAP00000001620' (0x7fcc0169829), 1.2345595000000005)","(Tree node 'ENSLOCP00000002862' (0x7fcc0168f39), 0.30643750000000014)",129,22,107,0
/home/gideon/Documents/mphil_internship/Trees/24/2459.nh,16.182134,0.813083,0.0,"(Tree node 'ENSGACP00000000461' (0x7fcc0161c49), 1.1082950000000005)","(Tree node 'ENSPMAP00000005660' (0x7fcc016c565), 0.4691130000000003)",129,68,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2436.nh,11.380904000000005,1.03534,0.0,"(Tree node 'ENSPANP00000015419' (0x7fcc0163c7d), 1.0353430000000001)","(Tree node 'ENSPMAP00000008119' (0x7fcc0164585), 0.412377)",130,65,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2452.nh,16.303807999999993,0.852325,0.0,"(Tree node 'ENSCINP00000020126' (0x7fcc015f19d), 1.1713370000000003)","(Tree node 'ENSLOCP00000011225' (0x7fcc015f189), 0.6189280000000001)",129,66,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2448.nh,19.272502000000014,1.77477,0.0,"(Tree node 'D1046.1c.4' (0x7fcc0155cad), 2.006517)","(Tree node 'ENSCSAVP00000000294' (0x7fcc0155ca1), 0.704326)",129,67,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2411.nh,19.07485399999999,0.995782,0.0,"(Tree node 'F21A10.2e' (0x7fcc0155cc1), 1.5863939999999999)","(Tree node 'ENSCSAVP00000008815' (0x7fcc01588c9), 0.7181790000000002)",131,67,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2495.nh,16.57893900000001,1.18185,0.0,"(Tree node 'K07C11.7a' (0x7fcc01588ed), 1.727918)","(Tree node 'FBpp0076121' (0x7fcc01588f9), 0.820993)",128,69,59,0
/home/gideon/Documents/mphil_internship/Trees/24/242.nh,97.87678899999999,1.64446,0.0,"(Tree node 'ENSXETP00000003580' (0x7fcc0137ae1), 3.139003999999999)","(Tree node 'ENSNLEP00000002395' (0x7fcc0137acd), 0.851406999999999)",714,73,641,0
/home/gideon/Documents/mphil_internship/Trees/24/2435.nh,28.814437,2.37861,0.0,"(Tree node 'ENSCINP00000003758' (0x7fcc011afa5), 3.5144010000000003)","(Tree node 'ENSLACP00000001582' (0x7fcc011c7b9), 1.1940540000000002)",130,68,62,0
/home/gideon/Documents/mphil_internship/Trees/8/8.nh,82.51370700000001,0.308972,0.0,"(Tree node 'ENSMUSP00000097386' (0x7fcc010e3f9), 0.7829300000000001)","(Tree node 'ENSPSIP00000000602' (0x7fcc00b7269), 0.18965400000000004)",1174,46,1128,0
/home/gideon/Documents/mphil_internship/Trees/2/2.nh,155.25973499999984,1.88172,0.0,"(Tree node 'ENSMLUP00000015945' (0x7fcc00955d9), 3.1831050000000003)","(Tree node 'ENSSARP00000009356' (0x7fcc00b2bb9), 0.41784300000000024)",1288,69,1219,0
/home/gideon/Documents/mphil_internship/Trees/4/4.nh,100155.97317700044,50002.6,0.0,"(Tree node 'ENSCPOP00000010787' (0x7fcc003dfcd), 50002.6)","(Tree node 'ENSPMAP00000006759' (0x7fcc003dfb5), 49998.539968000005)",1230,71,1159,0
/home/gideon/Documents/mphil_internship/Trees/6/6.nh,134.52929099999974,1.34721,0.0,"(Tree node 'ENSPFOP00000011140' (0x7fcbffda831), 2.5931289999999994)","(Tree node 'ENSTRUP00000002793' (0x7fcc0020749), 0.37838799999999995)",1177,67,1110,0
/home/gideon/Documents/mphil_internship/Trees/9/9.nh,134.452725,1.23645,0.0,"(Tree node 'ENSAMXP00000004291' (0x7fcbffaf709), 2.464299)","(Tree node 'ENSONIP00000006929' (0x7fcbff662e9), 0.7847439999999996)",1168,77,1091,0
/home/gideon/Documents/mphil_internship/Trees/7/7.nh,126.82779600000005,0.522482,0.0,"(Tree node 'ENSRNOP00000030080' (0x7fcbff34ff5), 1.0651499999999996)","(Tree node 'ENSPMAP00000002450' (0x7fcbff305ed), 0.4311379999999997)",1174,64,1110,0
